STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-05 16:53,FM-15,FEW:02 40 FEW:02 150,10.00,,79,26.1,71,21.4,66,18.9,65,13,070,,29.90,,,30.01,0.00,30.01,,,,,,,,,,0640,1738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-05 17:53,FM-15,FEW:02 60,10.00,,76,24.4,71,21.5,68,20.0,77,9,070,,29.91,,,30.02,0.00,30.02,,,,,,,,,,0640,1738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-05 18:53,FM-15,FEW:02 40,10.00,,76,24.4,71,21.9,69,20.6,79,8,030,,29.93,3,,30.04,0.00,30.04,,,,,,,,,,0640,1738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-05 19:00,FM-12,41,,,76,24.4,71,21.9,69,20.6,79,8,030,,29.94,3,-0.04,30.04,,,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-05 19:53,FM-15,FEW:02 70,10.00,,74,23.3,71,21.9,70,21.1,88,9,020,,29.95,,,30.06,0.00,30.06,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-05 20:53,FM-15,FEW:02 24,10.00,,72,22.2,71,21.5,70,21.1,94,9,010,,29.96,,,30.07,0.00,30.07,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-05 21:53,FM-15,FEW:02 30,10.00,,72,22.2,71,21.9,71,21.7,97,10,020,,29.96,1,,30.07,0.00,30.07,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-05 22:53,FM-15,FEW:02 10 FEW:02 30,10.00,,71,21.7,71,21.7,71,21.7,100,7,360,,29.96,,,30.07,0.00,30.07,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-05 23:13,FM-16,FEW:02 5,10.00,,70,21.1,70,21.1,70,21.1,100,7,350,,29.96,,,,,30.07,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-05 23:30,FM-16,BKN:07 5,10.00,,70,21.1,70,21.1,70,21.1,100,7,350,,29.96,,,,,30.07,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-05 23:53,FM-15,OVC:08 5,10.00,,71,21.7,71,21.7,71,21.7,100,8,340,,29.95,,,30.06,0.00,30.06,84,65,74,3.3,,,,0,9,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-05 23:59,SOD,,,,,,,,,,,,,,,,,,,,84,65,74,3.3,,,,0,9,0641,1737,FG:01 BR:13,0.00,0.0,0,29.92,,9.3,21,060,18,050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 00:53,FM-15,BKN:07 5 BKN:07 30,10.00,,71,21.7,71,21.7,71,21.7,100,7,360,,29.94,8,,30.05,0.00,30.05,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 01:00,FM-12,5,,,71,21.7,71,21.7,71,21.7,100,7,360,,29.95,8,+0.02,30.05,,,75,65,70,-0.5,,,,0,5,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 01:53,FM-15,BKN:07 7,10.00,,71,21.7,71,21.7,71,21.7,100,7,360,,29.93,,,30.04,0.00,30.04,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 02:53,FM-15,BKN:07 6,10.00,,71,21.7,71,21.7,71,21.7,100,6,350,,29.93,,,30.04,0.00,30.04,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 03:53,FM-15,BKN:07 7,10.00,,71,21.7,71,21.7,71,21.7,100,6,360,,29.93,5,,30.04,0.00,30.04,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 04:53,FM-15,OVC:08 6,10.00,,70,21.1,70,21.1,70,21.1,100,8,350,,29.95,,,30.05,0.00,30.06,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 05:15,FM-16,OVC:08 5,2.00,,70,21.1,70,21.1,70,21.1,100,7,350,,29.95,,,,,30.06,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 05:17,FM-16,OVC:08 4,2.00,,70,21.1,70,21.1,70,21.1,100,7,350,,29.95,,,,,30.06,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 05:25,FM-16,OVC:08 4,1.00,,70,21.1,70,21.1,70,21.1,100,7,350,,29.95,,,,,30.06,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 05:53,FM-15,OVC:08 3,1.00,BR:1 ||,70,21.1,70,21.1,70,21.1,100,7,350,,29.95,,,30.06,0.00,30.06,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 06:05,FM-16,OVC:08 2,0.50s,BR:1 s |s |,69,20.6,69,20.6,69,20.6,100,7,360,,29.96,,,,,30.07,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 06:51,FM-16,,0.00,,,,,,,,,6,020,,,,,,,,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 06:53,FM-15,,0.00,,69,20.6,,,69,20.6,100,8,030,,,,0.04,30.08,0.00,30.08,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 07:00,FM-12,2,,,69,20.6,69,20.6,69,20.6,100,8,030,,29.98,3,-0.04,30.08,,,84,69,76,5.5,,,,0,11,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 07:53,FM-15,OVC:08 2,0.25s,BR:1 s |s |,70,21.1,70,21.1,70,21.1,100,11,020,,29.99,,,30.09,0.00,30.10,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 08:29,FM-16,OVC:08 3,0.50s,BR:1 s |s |,70,21.1,70,21.1,70,21.1,100,9,360,,30.00,,,,,30.11,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 08:53,FM-15,OVC:08 4,0.50s,BR:1 s |s |,70,21.1,70,21.1,70,21.1,100,9,360,,30.00,,,30.11,0.00,30.11,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 09:07,FM-16,OVC:08 5,1.50,BR:1 ||,72,22.2,71,21.9,71,21.7,97,8,020,,30.00,,,,,30.11,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 09:39,FM-16,OVC:08 7,10.00,,74,23.3,71,21.9,70,21.1,88,7,030,,30.01,,,,,30.12,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 09:53,FM-15,OVC:08 8,10.00,,73,22.8,72,22.0,71,21.7,94,5,340,,30.00,1,,30.11,0.00,30.11,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 10:19,FM-16,FEW:02 8 OVC:08 10,10.00,,75,23.9,72,22.0,70,21.1,84,6,070,,29.99,,,,,30.10,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 10:53,FM-15,BKN:07 12,10.00,,78,25.6,73,22.6,70,21.1,76,5,030,,29.99,,,30.10,0.00,30.10,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 11:25,FM-16,SCT:04 18,10.00,,80,26.7,73,22.9,70,21.1,71,5,010,,29.98,,,,,30.09,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 11:53,FM-15,SCT:04 23,10.00,,78,25.6,72,22.2,69,20.6,74,3,VRB,,29.98,,,30.09,0.00,30.09,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 12:53,FM-15,SCT:04 34,10.00,,82,27.8,72,22.3,67,19.4,60,9,360,,29.95,8,,30.05,0.00,30.06,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 13:00,FM-12,41,,,82,27.8,72,22.3,67,19.4,60,9,360,,29.96,8,+0.06,30.05,,,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 13:53,FM-15,SCT:04 38,10.00,,83,28.3,71,21.5,64,17.8,53,5,010,,29.92,,,30.03,0.00,30.03,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 14:53,FM-15,SCT:04 40,10.00,,84,28.9,72,21.9,65,18.3,53,5,350,,29.90,,,30.01,0.00,30.01,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 15:53,FM-15,SCT:04 43 BKN:07 55,10.00,,81,27.2,72,22.4,68,20.0,65,13,060,,29.91,5,,30.01,0.00,30.02,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 16:53,FM-15,SCT:04 40 BKN:07 50,10.00,,80,26.7,72,22.2,68,20.0,67,10,050,,29.91,,,30.02,0.00,30.02,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 17:53,FM-15,SCT:04 43,10.00,,77,25.0,71,21.7,68,20.0,74,9,070,,29.93,,,30.04,0.00,30.04,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 18:53,FM-15,CLR:00,10.00,,74,23.3,71,21.5,69,20.6,85,7,070,,29.95,3,,30.05,0.00,30.06,,,,,,,,,,0641,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 19:00,FM-12,,,,74,23.3,71,21.5,69,20.6,85,7,070,,29.96,3,-0.04,30.05,,,,,,,,,,,,0641,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 19:53,FM-15,CLR:00,10.00,,73,22.8,71,21.7,70,21.1,90,7,050,,29.96,,,30.07,0.00,30.07,,,,,,,,,,0641,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 20:53,FM-15,CLR:00,10.00,,72,22.2,69,20.8,68,20.0,87,8,040,,29.97,,,30.08,0.00,30.08,,,,,,,,,,0641,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 21:53,FM-15,CLR:00,10.00,,70,21.1,69,20.8,69,20.6,97,0,000,,29.98,1,,30.08,0.00,30.09,,,,,,,,,,0641,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 22:53,FM-15,FEW:02 40,10.00,,70,21.1,70,21.1,70,21.1,100,5,030,,29.98,,,30.09,0.00,30.09,,,,,,,,,,0641,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 23:53,FM-15,CLR:00,10.00,,69,20.6,69,20.6,69,20.6,100,3,020,,29.97,,,30.07,0.00,30.08,85,69,77,6.5,,,,0,12,0641,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-06 23:59,SOD,,,,,,,,,,,,,,,,,,,,85,69,77,6.5,,,,0,12,0641,1736,BR:13,0.00,0.0,0,29.94,,6.8,16,030,14,030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-07 00:53,FM-15,CLR:00,10.00,,68,20.0,68,20.0,68,20.0,100,0,000,,29.96,8,,30.06,0.00,30.07,,,,,,,,,,0641,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-07 01:00,FM-12,,,,68,20.0,68,20.0,68,20.0,100,0,000,,29.97,8,+0.02,30.06,,,74,67,70,-0.2,,,,0,5,0641,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-07 01:53,FM-15,CLR:00,6.00,BR:1 ||,68,20.0,68,20.0,68,20.0,100,6,330,,29.95,,,30.06,0.00,30.06,,,,,,,,,,0641,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-07 02:53,FM-15,CLR:00,6.00,BR:1 ||,67,19.4,67,19.4,67,19.4,100,0,000,,29.96,,,30.06,0.00,30.07,,,,,,,,,,0641,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-07 03:47,FM-16,FEW:02 3,3.00,BR:1 ||,64,18.0,64,17.8,64,18.0,100,0,000,,29.95,,,,,30.06,,,,,,,,,,0641,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-07 03:53,FM-15,FEW:02 3,3.00,BR:1 ||,65,18.3,65,18.3,65,18.3,100,0,000,,29.95,8,,30.06,0.00,30.06,,,,,,,,,,0641,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-07 04:48,FM-16,BKN:07 3,2.00,BR:1 ||,68,20.0,68,20.0,68,20.0,100,8,330,,29.95,,,,,30.06,,,,,,,,,,0641,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-07 04:51,FM-16,BKN:07 3,1.00,BR:1 ||,68,20.0,68,20.0,68,20.0,100,7,330,,29.95,,,,,30.06,,,,,,,,,,0641,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-07 04:53,FM-15,BKN:07 3,1.00,BR:1 ||,68,20.0,68,20.0,68,20.0,100,7,330,,29.95,,,30.06,0.00,30.06,,,,,,,,,,0641,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-07 05:31,FM-16,VV:09 2,0.50,FG:2 |FG:30 |,67,19.4,67,19.4,67,19.4,100,7,330,,29.95,,,,,30.06,,,,,,,,,,0641,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-07 05:34,FM-16,VV:09 2,0.25,FG:2 |FG:30 |,67,19.4,67,19.4,67,19.4,100,7,330,,29.95,,,,,30.06,,,,,,,,,,0641,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-11-07 05:53,FM-15,VV:09 2,0.00,FG:2 |FG:30 |,67,19.4,67,19.4,67,19.4,100,5,360,,29.96,,,30.06,0.00,30.07,,,,,,,,,,0641,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
